id,country,join_dt,device,group,spent,user_convertion
1013022,MEX,2/3/2023,,A,0,0
1030441,DEU,1/26/2023,,A,0,0
1029694,USA,1/26/2023,,B,0,0
1028174,GBR,1/25/2023,,B,0,0
1012147,DEU,1/26/2023,,B,0,0
1035938,BRA,1/28/2023,,A,0,0
1028281,FRA,1/26/2023,,A,0,0
1026784,USA,2/2/2023,,A,0,0
1029406,USA,1/25/2023,A,B,36.72,1
1035037,MEX,1/31/2023,,A,0,0
1027921,USA,2/1/2023,,A,0,0
1020085,BRA,1/27/2023,,B,0,0
1033534,BRA,1/28/2023,,A,0,0
1019294,MEX,1/30/2023,,A,0,0
1045154,GBR,1/27/2023,,B,0,0
1037035,USA,2/1/2023,,B,0,0
1019557,USA,2/4/2023,,A,0,0
1013208,DEU,1/26/2023,,B,0,0
1033718,USA,1/31/2023,,A,0,0
1025195,USA,1/29/2023,,B,0,0
1044298,TUR,1/26/2023,,B,0,0
1035206,USA,1/27/2023,,A,0,0
1014621,USA,1/29/2023,,B,0,0
1049346,USA,1/25/2023,,B,0,0
1043492,CAN,1/26/2023,,B,0,0
1021954,GBR,1/25/2023,,B,0,0
1032969,GBR,1/25/2023,,B,0,0
1020043,USA,2/6/2023,,A,0,0
1043097,BRA,2/1/2023,,A,0,0
1041984,USA,2/3/2023,,A,0,0
1036699,MEX,2/1/2023,,A,0,0
1031539,TUR,1/25/2023,,B,0,0
1018715,BRA,1/25/2023,,B,0,0
1019306,AUS,1/28/2023,,A,0,0
1041836,USA,1/25/2023,,B,0,0
1036240,USA,1/28/2023,,A,0,0
1047957,USA,1/27/2023,,B,0,0
1039725,FRA,1/25/2023,,A,0,0
1043149,USA,1/25/2023,,B,0,0
1045077,MEX,1/30/2023,,A,0,0
1044469,MEX,1/25/2023,,A,0,0
1017382,,1/28/2023,,A,0,0
1043185,BRA,2/4/2023,,B,0,0
1028320,TUR,1/27/2023,,A,0,0
1022177,MEX,1/29/2023,,A,0,0
1039031,FRA,2/6/2023,,B,0,0
1046610,,2/6/2023,,A,0,0
1042387,CAN,1/30/2023,,B,0,0
1035616,MEX,1/27/2023,,B,0,0
1034804,BRA,1/28/2023,,B,0,0
1027428,USA,1/31/2023,,A,0,0
1031981,MEX,1/25/2023,,B,0,0
1017051,MEX,2/1/2023,,A,0,0
1024923,BRA,1/26/2023,,A,0,0
1014486,USA,1/31/2023,,B,0,0
1024935,USA,1/25/2023,I,A,6.13,1
1037202,GBR,2/4/2023,,B,0,0
1021334,DEU,1/28/2023,,A,0,0
1035530,TUR,2/6/2023,,A,0,0
1039685,USA,1/27/2023,,B,0,0
1048292,USA,2/4/2023,,A,0,0
1020735,BRA,1/26/2023,,B,0,0
1016438,USA,1/26/2023,,A,0,0
1027760,DEU,1/28/2023,,B,0,0
1031371,FRA,1/28/2023,,A,0,0
1046488,FRA,1/26/2023,,B,0,0
1035723,ESP,1/26/2023,,A,0,0
1030053,MEX,2/3/2023,,B,0,0
1025662,DEU,1/27/2023,,B,0,0
1045529,USA,1/27/2023,,B,0,0
1037861,USA,1/25/2023,,A,0,0
1023987,USA,1/29/2023,I,B,128.66,1
1022943,USA,1/25/2023,,B,0,0
1046993,USA,2/1/2023,,B,0,0
1045056,GBR,1/26/2023,,A,0,0
1015517,TUR,1/27/2023,,A,0,0
1035884,USA,1/25/2023,,A,0,0
1035224,BRA,1/25/2023,,B,0,0
1032493,TUR,1/25/2023,,B,0,0
1025403,DEU,1/28/2023,,A,0,0
1018989,CAN,1/31/2023,,A,0,0
1013411,BRA,1/27/2023,,A,0,0
1027491,USA,2/4/2023,,A,0,0
1041809,USA,1/26/2023,,A,0,0
1024794,MEX,1/28/2023,,A,0,0
1012245,TUR,1/25/2023,,B,0,0
1013529,USA,1/27/2023,,B,0,0
1048892,USA,1/27/2023,,B,0,0
1040401,DEU,1/26/2023,,B,0,0
1047585,FRA,1/25/2023,,B,0,0
1017236,,1/30/2023,,A,0,0
1039797,GBR,1/26/2023,A,B,97.49,1
1044157,CAN,1/26/2023,,B,0,0
1030792,DEU,1/27/2023,,A,0,0
1029191,USA,1/27/2023,,B,0,0
1014872,BRA,2/4/2023,,A,0,0
1033394,USA,1/25/2023,I,B,58.7,1
1027052,BRA,1/26/2023,,A,0,0
1021953,USA,1/29/2023,,A,0,0
1041626,BRA,2/3/2023,,A,0,0
1020722,BRA,1/29/2023,,A,0,0
1016386,BRA,2/5/2023,,B,0,0
1015113,GBR,2/3/2023,,B,0,0
1037981,USA,1/27/2023,,B,0,0
1019013,GBR,1/29/2023,,B,0,0
1035430,USA,1/25/2023,,B,0,0
1022238,USA,1/28/2023,,B,0,0
1029980,TUR,1/29/2023,,B,0,0
1022306,USA,1/28/2023,,A,0,0
1039874,MEX,1/26/2023,,B,0,0
1042734,TUR,1/31/2023,,A,0,0
1024064,TUR,1/25/2023,,B,0,0
1038602,BRA,1/25/2023,,B,0,0
1037024,USA,2/6/2023,,A,0,0
1012861,DEU,2/5/2023,,B,0,0
1045922,FRA,1/31/2023,,A,0,0
1031792,USA,1/26/2023,,A,0,0
1029472,BRA,2/5/2023,I,A,58.62,1
1037937,FRA,2/2/2023,,A,0,0
1047272,USA,1/26/2023,,A,0,0
1037264,FRA,1/28/2023,,A,0,0
1049321,TUR,1/26/2023,,A,0,0
1020564,MEX,2/1/2023,I,B,61.32,1
1048958,BRA,2/4/2023,,B,0,0
1039075,CAN,1/28/2023,,B,0,0
1021913,USA,1/28/2023,,A,0,0
1035781,MEX,1/27/2023,,B,0,0
1026997,FRA,1/27/2023,,B,0,0
1037404,USA,1/27/2023,,A,0,0
1043173,USA,2/3/2023,,A,0,0
1022740,MEX,1/25/2023,,B,0,0
1020831,TUR,1/28/2023,,A,0,0
1037228,BRA,2/4/2023,,B,0,0
1031276,USA,1/26/2023,,A,0,0
1039209,FRA,2/2/2023,,A,0,0
1029079,MEX,1/26/2023,,A,0,0
1026152,USA,1/28/2023,,B,0,0
1038787,GBR,1/31/2023,,B,0,0
1018312,BRA,1/28/2023,,A,0,0
1020675,USA,1/26/2023,,A,0,0
1019158,USA,1/27/2023,,B,0,0
1011900,GBR,1/30/2023,,A,0,0
1024611,USA,1/26/2023,,B,0,0
1022631,MEX,2/4/2023,,A,0,0
1046409,USA,1/26/2023,A,A,136.63,1
1031242,USA,1/26/2023,,B,0,0
1044435,BRA,1/26/2023,,A,0,0
1021747,GBR,1/27/2023,,A,0,0
1043648,MEX,1/25/2023,I,A,82.57,1
1041092,USA,1/27/2023,,A,0,0
1012967,FRA,1/25/2023,,B,0,0
1019429,TUR,1/27/2023,,B,0,0
1042135,GBR,2/2/2023,,A,0,0
1049958,BRA,1/29/2023,,B,0,0
1041366,USA,1/27/2023,,A,0,0
1014187,CAN,1/27/2023,,B,0,0
1039317,USA,1/25/2023,I,A,24.93,1
1027610,BRA,2/1/2023,,B,0,0
1014659,GBR,2/3/2023,,B,0,0
1018365,BRA,1/25/2023,,A,0,0
1031945,USA,1/27/2023,,B,0,0
1017172,USA,2/3/2023,,A,0,0
1025348,FRA,2/2/2023,,B,0,0
1027906,BRA,1/27/2023,,B,0,0
1048260,BRA,1/25/2023,,B,0,0
1027059,BRA,1/25/2023,,B,0,0
1024373,USA,1/26/2023,,A,0,0
1035293,GBR,1/25/2023,,A,0,0
1049942,ESP,1/26/2023,,B,0,0
1012397,ESP,1/26/2023,,A,0,0
1044824,TUR,2/2/2023,,B,0,0
1040414,MEX,2/4/2023,,B,0,0
1012564,USA,1/30/2023,,A,0,0
1011684,USA,1/25/2023,,A,0,0
1026318,MEX,1/26/2023,,A,0,0
1024538,USA,2/5/2023,,B,0,0
1045903,USA,1/25/2023,,A,0,0
1047319,USA,1/25/2023,,A,0,0
1044807,MEX,1/28/2023,,B,0,0
1026061,MEX,1/30/2023,,B,0,0
1039255,TUR,2/5/2023,,A,0,0
1040439,MEX,1/28/2023,,B,0,0
1029457,ESP,1/26/2023,,A,0,0
1033129,USA,2/1/2023,,B,0,0
1026969,USA,1/25/2023,,B,0,0
1032710,DEU,1/28/2023,,B,0,0
1028950,FRA,1/31/2023,,A,0,0
1045847,BRA,1/27/2023,,A,0,0
1047973,MEX,1/28/2023,,A,0,0
1033711,ESP,1/26/2023,,B,0,0
1025099,FRA,2/2/2023,,A,0,0
1033554,MEX,1/26/2023,,A,0,0
1015177,GBR,1/28/2023,,B,0,0
1046080,MEX,1/28/2023,,A,0,0
1032190,USA,1/30/2023,,B,0,0
1027497,AUS,2/5/2023,,B,0,0
1018744,BRA,1/26/2023,,B,0,0
1017533,DEU,1/31/2023,,A,0,0
1014461,USA,2/5/2023,,B,0,0
1022089,USA,1/30/2023,,A,0,0
1013834,BRA,1/25/2023,,A,0,0
1045985,MEX,1/26/2023,,B,0,0
1043723,FRA,1/26/2023,,B,0,0
1024070,FRA,1/25/2023,,A,0,0
1013252,DEU,1/26/2023,,A,0,0
1026974,USA,1/25/2023,,B,0,0
1019384,TUR,1/29/2023,,B,0,0
1047496,USA,2/6/2023,,A,0,0
1034837,USA,2/3/2023,,A,0,0
1033433,ESP,1/29/2023,,A,0,0
1037650,BRA,2/4/2023,,A,0,0
1034776,DEU,2/5/2023,,A,0,0
1021450,BRA,2/3/2023,I,A,67.38,1
1037091,GBR,1/27/2023,,A,0,0
1035447,DEU,1/27/2023,,A,0,0
1043386,BRA,1/28/2023,I,A,60.28,1
1030991,FRA,1/26/2023,,B,0,0
1028791,DEU,1/30/2023,,B,0,0
1046413,BRA,1/28/2023,,A,0,0
1023301,DEU,1/27/2023,,A,0,0
1048193,ESP,1/25/2023,,A,0,0
1018793,TUR,1/25/2023,,A,0,0
1018213,USA,1/26/2023,,B,0,0
1024814,USA,1/29/2023,,A,0,0
1040836,TUR,2/6/2023,,A,0,0
1045949,USA,1/30/2023,,A,0,0
1027081,BRA,1/31/2023,,B,0,0
1039387,GBR,1/26/2023,,B,0,0
1041724,FRA,1/25/2023,,B,0,0
1047064,USA,1/31/2023,,A,0,0
1031309,GBR,1/26/2023,,B,0,0
1013353,USA,2/3/2023,,B,0,0
1013848,FRA,1/29/2023,,B,0,0
1015841,USA,1/28/2023,,A,0,0
1040796,BRA,1/29/2023,,A,0,0
1034109,BRA,1/27/2023,,B,0,0
1046623,TUR,1/25/2023,,A,0,0
1043556,DEU,2/3/2023,,B,0,0
1049117,BRA,1/25/2023,,B,0,0
1043996,USA,1/28/2023,,A,0,0
1025618,USA,1/29/2023,,A,0,0
1026156,FRA,1/26/2023,,B,0,0
1028716,USA,1/30/2023,,A,0,0
1049058,USA,2/4/2023,,B,0,0
1031236,TUR,1/25/2023,,A,0,0
1032608,USA,1/26/2023,A,A,98.87,1
1048477,ESP,1/30/2023,,A,0,0
1033764,USA,1/26/2023,,B,0,0
1031286,AUS,1/28/2023,,B,0,0
1047735,MEX,1/26/2023,,B,0,0
1037578,DEU,1/25/2023,,B,0,0
1029481,FRA,1/27/2023,,B,0,0
1045475,BRA,1/27/2023,,A,0,0
1036468,GBR,1/30/2023,,B,0,0
1025739,GBR,2/2/2023,,A,0,0
1033400,USA,1/28/2023,,B,0,0
1014583,MEX,1/25/2023,,B,0,0
1049312,USA,1/26/2023,,B,0,0
1033039,USA,1/25/2023,,A,0,0
1015438,USA,2/2/2023,,A,0,0
1041475,FRA,1/30/2023,,A,0,0
1043705,BRA,1/26/2023,,A,0,0
1028115,CAN,1/27/2023,,A,0,0
1032191,USA,1/27/2023,,B,0,0
1042282,USA,1/30/2023,,B,0,0
1013736,BRA,1/27/2023,,B,0,0
1023512,USA,1/30/2023,,B,0,0
1028078,USA,2/3/2023,,A,0,0
1014295,BRA,1/28/2023,,B,0,0
1017808,,1/25/2023,,A,0,0
1034217,ESP,1/26/2023,,B,0,0
1017846,BRA,1/26/2023,,B,0,0
1040313,BRA,2/4/2023,,B,0,0
1012418,USA,1/26/2023,,A,0,0
1021654,MEX,2/1/2023,,B,0,0
1017705,USA,1/25/2023,,B,0,0
1049771,GBR,1/26/2023,,B,0,0
1049073,CAN,1/25/2023,,B,0,0
1030332,USA,1/27/2023,,A,0,0
1034700,BRA,1/27/2023,,B,0,0
1026416,USA,1/27/2023,,B,0,0
1035002,MEX,1/28/2023,,B,0,0
1029476,DEU,1/27/2023,,B,0,0
1042612,FRA,1/25/2023,,B,0,0
1019540,MEX,2/5/2023,,B,0,0
1015826,USA,1/25/2023,,B,0,0
1023417,USA,1/28/2023,,A,0,0
1018711,BRA,1/26/2023,,A,0,0
1032720,USA,1/29/2023,,B,0,0
1027456,DEU,2/4/2023,,B,0,0
1041606,AUS,1/25/2023,,A,0,0
1035931,,1/26/2023,,B,0,0
1013931,USA,1/25/2023,,B,0,0
1032772,GBR,1/28/2023,,A,0,0
1028534,USA,1/28/2023,,B,0,0
1015300,DEU,2/6/2023,,B,0,0
1042330,BRA,1/30/2023,,A,0,0
1023055,USA,1/26/2023,,B,0,0
1027993,ESP,1/26/2023,,B,0,0
1041291,USA,2/1/2023,,A,0,0
1032948,TUR,1/25/2023,,B,0,0
1012039,USA,2/4/2023,,B,0,0
1038100,BRA,1/25/2023,,A,0,0
1037642,BRA,1/30/2023,,B,0,0
1035397,BRA,1/26/2023,,A,0,0
1031190,USA,1/26/2023,,B,0,0
1020922,BRA,1/26/2023,,A,0,0
1041074,MEX,1/26/2023,,B,0,0
1021641,USA,1/26/2023,,A,0,0
1027203,FRA,2/5/2023,,B,0,0
1036088,BRA,1/25/2023,,B,0,0
1019595,USA,1/28/2023,,B,0,0
1033397,,1/27/2023,,A,0,0
1014383,BRA,1/25/2023,,A,0,0
1022444,USA,2/4/2023,,B,0,0
1030696,BRA,1/27/2023,,B,0,0
1033944,GBR,2/4/2023,,B,0,0
1044366,FRA,1/29/2023,,B,0,0
1038785,BRA,1/28/2023,,B,0,0
1049249,USA,1/28/2023,,A,0,0
1043035,BRA,1/30/2023,,B,0,0
1020937,TUR,1/25/2023,,A,0,0
1016439,BRA,1/25/2023,,A,0,0
1045902,BRA,1/26/2023,,A,0,0
1041302,ESP,2/3/2023,,B,0,0
1032572,FRA,1/29/2023,,A,0,0
1035165,FRA,1/29/2023,,B,0,0
1039547,BRA,1/25/2023,,A,0,0
1016306,DEU,1/30/2023,,A,0,0
1027987,DEU,1/29/2023,,B,0,0
1013370,USA,1/25/2023,,B,0,0
1017909,FRA,1/25/2023,,A,0,0
1041573,GBR,1/27/2023,,B,0,0
1017452,USA,1/28/2023,,A,0,0
1043598,USA,2/5/2023,,B,0,0
1036149,MEX,1/29/2023,,B,0,0
1030942,USA,2/3/2023,,A,0,0
1025365,TUR,1/25/2023,,A,0,0
1036550,,2/2/2023,,B,0,0
1040426,MEX,1/26/2023,,A,0,0
1014433,DEU,1/25/2023,,B,0,0
1039257,USA,1/31/2023,,A,0,0
1032198,TUR,1/26/2023,,B,0,0
1025198,USA,2/5/2023,,A,0,0
1033143,DEU,1/27/2023,,A,0,0
1016527,USA,1/25/2023,,B,0,0
1026901,BRA,1/25/2023,,A,0,0
1036933,DEU,2/3/2023,,A,0,0
1035455,MEX,1/26/2023,,A,0,0
1030603,BRA,2/2/2023,,A,0,0
1020569,TUR,1/26/2023,,B,0,0
1043096,BRA,1/25/2023,,B,0,0
1047333,USA,1/27/2023,,B,0,0
1023335,USA,1/25/2023,,A,0,0
1013676,USA,1/26/2023,,B,0,0
1020809,USA,1/31/2023,,B,0,0
1046225,GBR,1/26/2023,,A,0,0
1035095,MEX,1/26/2023,,B,0,0
1022259,ESP,1/29/2023,,A,0,0
1016399,DEU,2/4/2023,,A,0,0
1047073,USA,1/26/2023,,A,0,0
1047235,USA,1/25/2023,,A,0,0
1042989,USA,2/4/2023,I,B,40.41,1
1043092,MEX,1/25/2023,,B,0,0
1022789,DEU,1/26/2023,,B,0,0
1033253,,1/25/2023,,A,0,0
1019828,MEX,1/25/2023,,A,0,0
1023857,BRA,1/25/2023,,B,0,0
1013152,GBR,2/4/2023,,B,0,0
1048704,FRA,2/3/2023,,A,0,0
1040823,BRA,1/25/2023,,A,0,0
1040435,USA,1/29/2023,,B,0,0
1023405,BRA,1/25/2023,,B,0,0
1047500,USA,1/25/2023,,A,0,0
1036201,TUR,2/2/2023,,A,0,0
1017341,AUS,1/28/2023,,B,0,0
1042497,DEU,1/27/2023,,A,0,0
1044343,USA,1/26/2023,,B,0,0
1032009,USA,2/3/2023,,B,0,0
1013539,USA,1/31/2023,,A,0,0
1040190,USA,1/26/2023,,B,0,0
1033006,USA,1/29/2023,,A,0,0
1047128,USA,1/29/2023,I,B,237.00746070277075,1
1015661,USA,2/4/2023,,B,0,0
1017722,MEX,2/5/2023,,A,0,0
1027614,BRA,2/2/2023,,A,0,0
1020529,MEX,1/29/2023,,B,0,0
1045570,TUR,1/25/2023,,A,0,0
1022962,USA,1/25/2023,,B,0,0
1036354,ESP,1/25/2023,,B,0,0
1015103,USA,1/25/2023,,A,0,0
1049697,TUR,1/25/2023,,B,0,0
1024463,GBR,1/25/2023,,A,0,0
1030363,FRA,1/27/2023,,B,0,0
1047930,DEU,2/6/2023,,B,0,0
1032515,GBR,1/30/2023,,B,0,0
1032226,USA,1/25/2023,,B,0,0
1023017,FRA,1/31/2023,,B,0,0
1021559,TUR,2/2/2023,,A,0,0
1037513,USA,1/26/2023,,A,0,0
1019733,BRA,2/2/2023,,B,0,0
1015290,DEU,1/27/2023,,B,0,0
1027390,USA,1/26/2023,,B,0,0
1023254,BRA,2/1/2023,,B,0,0
1029027,AUS,1/26/2023,,A,0,0
1016896,USA,2/2/2023,,B,0,0
1030982,USA,1/25/2023,,A,0,0
1020475,FRA,1/25/2023,,A,0,0
1041909,TUR,1/25/2023,,B,0,0
1023714,USA,1/28/2023,I,B,28.14,1
1049065,FRA,1/25/2023,,A,0,0
1032880,BRA,1/28/2023,,A,0,0
1029652,ESP,1/25/2023,,A,0,0
1043596,USA,1/30/2023,,B,0,0
1041874,ESP,1/25/2023,,B,0,0
1040882,USA,1/27/2023,,B,0,0
1015504,USA,1/27/2023,,B,0,0
1036781,FRA,1/25/2023,,B,0,0
1033201,FRA,2/3/2023,,A,0,0
1030591,TUR,1/27/2023,,B,0,0
1018800,BRA,1/29/2023,,B,0,0
1036725,BRA,1/26/2023,,B,0,0
1047339,USA,1/25/2023,,A,0,0
1035301,ESP,1/27/2023,,A,0,0
1033054,USA,1/29/2023,,A,0,0
1029996,TUR,1/25/2023,,B,0,0
1049589,BRA,2/4/2023,A,B,63.19,1
1031655,FRA,1/25/2023,,A,0,0
1013288,AUS,1/30/2023,,B,0,0
1038556,BRA,2/6/2023,,A,0,0
1032126,DEU,1/27/2023,,A,0,0
1031395,TUR,2/4/2023,,A,0,0
1035015,MEX,1/30/2023,,B,0,0
1045765,USA,1/26/2023,A,B,60.2,1
1037274,DEU,1/27/2023,,B,0,0
1035866,AUS,2/4/2023,,B,0,0
1038152,DEU,2/2/2023,,A,0,0
1031391,USA,1/25/2023,,A,0,0
1036308,MEX,1/29/2023,,A,0,0
1020496,BRA,1/27/2023,,A,0,0
1044307,MEX,1/25/2023,,B,0,0
1031975,USA,2/3/2023,,A,0,0
1048250,AUS,1/28/2023,,B,0,0
1035065,DEU,1/26/2023,,A,0,0
1020395,USA,1/26/2023,,B,0,0
1021225,USA,1/26/2023,,B,0,0
1027315,BRA,1/26/2023,,B,0,0
1014854,USA,1/27/2023,,A,0,0
1049484,ESP,1/26/2023,,A,0,0
1035533,TUR,1/25/2023,,B,0,0
1047091,USA,1/27/2023,,A,0,0
1019347,USA,1/27/2023,,A,0,0
1040642,BRA,1/28/2023,,B,0,0
1036805,GBR,1/25/2023,A,A,62.09,1
1035152,BRA,1/25/2023,,B,0,0
1048407,DEU,2/5/2023,,B,0,0
1026743,USA,1/29/2023,,B,0,0
1023953,BRA,2/1/2023,,A,0,0
1037428,USA,1/29/2023,,B,0,0
1025659,BRA,1/26/2023,,B,0,0
1012942,USA,1/26/2023,,A,0,0
1024798,USA,1/29/2023,,B,0,0
1039513,AUS,1/25/2023,,B,0,0
1049546,BRA,2/2/2023,,A,0,0
1038994,BRA,1/25/2023,,B,0,0
1021689,CAN,2/4/2023,,B,0,0
1045865,DEU,2/3/2023,,A,0,0
1027956,BRA,1/25/2023,,B,0,0
1020335,DEU,1/25/2023,,A,0,0
1017097,MEX,1/26/2023,,A,0,0
1020094,BRA,1/25/2023,,B,0,0
1016305,GBR,1/26/2023,,A,0,0
1044466,MEX,2/3/2023,,A,0,0
1048121,GBR,2/5/2023,,A,0,0
1039264,BRA,1/26/2023,,A,0,0
1034848,MEX,1/25/2023,,B,0,0
1020108,TUR,2/4/2023,,A,0,0
1023383,USA,1/27/2023,,A,0,0
1022301,GBR,1/30/2023,,B,0,0
1043219,BRA,1/27/2023,,A,0,0
1036532,DEU,1/27/2023,,A,0,0
1049938,GBR,1/27/2023,,A,0,0
1030275,USA,1/25/2023,,A,0,0
1014465,BRA,1/25/2023,,B,0,0
1029183,BRA,1/29/2023,,A,0,0
1015763,USA,1/31/2023,,B,0,0
1014868,GBR,1/28/2023,,B,0,0
1028321,AUS,1/31/2023,,A,0,0
1013213,BRA,2/6/2023,,B,0,0
1039458,TUR,2/4/2023,,B,0,0
1042465,USA,1/29/2023,,A,0,0
1045666,BRA,1/25/2023,,B,0,0
1024718,USA,1/27/2023,,B,0,0
1030637,MEX,1/26/2023,,B,0,0
1012494,USA,1/28/2023,,B,0,0
1036920,MEX,1/28/2023,,A,0,0
1031148,ESP,1/25/2023,,A,0,0
1026317,USA,1/28/2023,,A,0,0
1016301,FRA,1/26/2023,,B,0,0
1048199,USA,1/25/2023,,A,0,0
1026340,GBR,1/25/2023,,B,0,0
1023891,USA,1/28/2023,,A,0,0
1023050,FRA,2/5/2023,,A,0,0
1046802,USA,1/30/2023,,B,0,0
1042995,GBR,2/5/2023,,B,0,0
1046560,BRA,1/29/2023,,A,0,0
1024187,USA,1/25/2023,,A,0,0
1042470,CAN,2/2/2023,I,B,89.25,1
1042807,USA,1/28/2023,,A,0,0
1034977,GBR,1/27/2023,,A,0,0
1024598,CAN,2/2/2023,,A,0,0
1026129,AUS,1/29/2023,,B,0,0
1047760,TUR,2/4/2023,,A,0,0
1041126,BRA,1/29/2023,,B,0,0
1044812,USA,1/28/2023,A,A,171.5,1
1043878,,2/1/2023,,B,0,0
1018797,BRA,1/29/2023,,B,0,0
1034541,BRA,2/1/2023,,B,0,0
1030151,DEU,1/27/2023,,A,0,0
1032006,TUR,1/30/2023,,B,0,0
1023827,MEX,1/28/2023,,A,0,0
1019011,BRA,1/31/2023,,B,0,0
1016629,FRA,1/30/2023,,B,0,0
1013453,BRA,1/29/2023,,A,0,0
1033602,FRA,1/26/2023,,A,0,0
1030419,DEU,1/25/2023,,B,0,0
1012689,BRA,1/26/2023,A,B,42.31,1
1047838,USA,1/27/2023,,A,0,0
1049492,MEX,2/6/2023,,B,0,0
1040405,,2/6/2023,,B,0,0
1029245,USA,2/5/2023,,B,0,0
1046525,USA,2/5/2023,,B,0,0
1022052,BRA,2/1/2023,,A,0,0
1027783,USA,1/25/2023,,A,0,0
1021730,TUR,2/1/2023,,A,0,0
1019834,GBR,1/27/2023,A,B,101.83,1
1015147,MEX,2/2/2023,,A,0,0
1040755,USA,1/25/2023,,A,0,0
1024579,GBR,1/26/2023,,A,0,0
1018160,BRA,2/5/2023,,A,0,0
1047740,BRA,2/6/2023,,A,0,0
1030246,TUR,1/29/2023,,B,0,0
1038600,DEU,2/4/2023,,A,0,0
1036051,USA,1/28/2023,,A,0,0
1029783,BRA,1/25/2023,,A,0,0
1022441,ESP,1/28/2023,,B,0,0
1033174,BRA,2/5/2023,,B,0,0
1049557,USA,2/2/2023,,A,0,0
1025120,ESP,2/2/2023,,A,0,0
1015984,USA,1/28/2023,,A,0,0
1049168,TUR,1/25/2023,,B,0,0
1039967,DEU,1/29/2023,,A,0,0
1038769,USA,1/28/2023,,A,0,0
1032936,USA,2/5/2023,,B,0,0
1034842,FRA,1/25/2023,,B,0,0
1040178,USA,1/25/2023,,B,0,0
1034920,TUR,1/26/2023,,A,0,0
1030833,,1/25/2023,,B,0,0
1015752,USA,1/30/2023,I,A,46.02,1
1043939,TUR,1/26/2023,,B,0,0
1041473,GBR,1/28/2023,I,A,65.88861435166386,1
1031468,MEX,1/25/2023,,A,0,0
1030340,GBR,1/25/2023,,B,0,0
1023496,DEU,1/29/2023,,A,0,0
1048322,BRA,2/4/2023,,A,0,0
1041775,USA,1/26/2023,,A,0,0
1020117,MEX,2/1/2023,,A,0,0
1013070,USA,1/29/2023,,A,0,0
1040198,USA,1/31/2023,,A,0,0
1044574,BRA,1/28/2023,,A,0,0
1047936,TUR,1/25/2023,,A,0,0
1036830,FRA,2/6/2023,,A,0,0
1014822,BRA,1/27/2023,,B,0,0
1029258,MEX,1/26/2023,,B,0,0
1027178,USA,1/25/2023,,A,0,0
1023590,FRA,1/26/2023,,B,0,0
1049270,CAN,1/25/2023,,A,0,0
1045031,TUR,2/4/2023,,A,0,0
1027424,BRA,1/30/2023,,B,0,0
1049286,MEX,1/25/2023,,B,0,0
1015695,MEX,1/28/2023,,B,0,0
1039742,MEX,1/27/2023,,A,0,0
1019241,ESP,2/3/2023,,B,0,0
1040579,BRA,2/4/2023,,B,0,0
1027227,ESP,1/25/2023,,A,0,0
1024391,USA,1/25/2023,,A,0,0
1021062,GBR,2/3/2023,,B,0,0
1045445,DEU,1/27/2023,,A,0,0
1038984,GBR,2/3/2023,,B,0,0
1037787,MEX,1/25/2023,,A,0,0
1044221,DEU,1/28/2023,,B,0,0
1039895,ESP,1/25/2023,,B,0,0
1029350,USA,1/25/2023,,B,0,0
1047281,BRA,2/4/2023,,B,0,0
1032227,DEU,1/27/2023,,A,0,0
1026760,USA,1/26/2023,,B,0,0
1033235,USA,1/26/2023,,B,0,0
1019204,DEU,1/29/2023,,A,0,0
1013251,TUR,1/30/2023,,B,0,0
1034102,TUR,1/27/2023,,B,0,0
1040658,FRA,2/6/2023,,B,0,0
1037661,DEU,1/28/2023,,A,0,0
1035248,USA,1/26/2023,,B,0,0
1014790,USA,1/31/2023,,B,0,0
1021207,BRA,1/25/2023,,A,0,0
1040035,USA,1/26/2023,,B,0,0
1019330,GBR,2/5/2023,,A,0,0
1049843,BRA,1/30/2023,,A,0,0
1021497,ESP,2/1/2023,,A,0,0
1030556,BRA,1/25/2023,,B,0,0
1013714,DEU,1/25/2023,,B,0,0
1049463,TUR,1/25/2023,,B,0,0
1022438,TUR,1/26/2023,,A,0,0
1032904,BRA,1/28/2023,,B,0,0
1039720,FRA,2/5/2023,,A,0,0
1028681,CAN,2/3/2023,,B,0,0
1048898,MEX,1/27/2023,,A,0,0
1037291,BRA,1/27/2023,,A,0,0
1042635,USA,1/25/2023,,B,0,0
1017471,USA,1/28/2023,,A,0,0
1018371,GBR,1/29/2023,,A,0,0
1013862,USA,1/27/2023,,B,0,0
1018266,USA,2/1/2023,,A,0,0
1030455,CAN,1/31/2023,,A,0,0
1020195,USA,2/3/2023,,B,0,0
1034016,AUS,1/26/2023,,B,0,0
1034099,BRA,1/26/2023,,B,0,0
1028801,USA,1/26/2023,,A,0,0
1030538,AUS,1/25/2023,,B,0,0
1011998,CAN,1/28/2023,A,B,105.03,1
1030469,DEU,1/25/2023,,A,0,0
1026600,MEX,1/25/2023,,B,0,0
1036854,ESP,1/25/2023,,A,0,0
1020585,DEU,2/5/2023,,B,0,0
1017837,USA,2/1/2023,,A,0,0
1031299,ESP,1/30/2023,,A,0,0
1026161,CAN,2/6/2023,,B,0,0
1036780,GBR,1/26/2023,,A,0,0
1027675,BRA,1/27/2023,,A,0,0
1041327,MEX,2/4/2023,,B,0,0
1036635,DEU,1/26/2023,,B,0,0
1028056,BRA,1/28/2023,,B,0,0
